"","x"
"95321","4"
"62596","2"
"41372","2"
"35311","4"
"4480","2"
"4700","4"
"29091","2"
"115290","10"
"6080","4"
"20438","2"
"69930","10"
"58225","2"
"32279","4"
"31212","2"
"28152","4"
"51085","4"
"30250","4"
"31213","2"
"92139","4"
"39409","4"
"94493","4"
"84659","4"
"32387","10"
"110533","2"
"4243","2"
"57777","4"
"50423","2"
"22418","4"
"104653","2"
"89586","4"
"58054","2"
"111802","2"
"91173","2"
"13059","4"
"27365","3"
"2676","4"
"61373","4"
"56957","2"
"111214","10"
"76859","2"
"16338","2"
"58568","2"
"52156","2"
"33999","2"
"19665","4"
"83856","2"
"81475","2"
"99000","2"
"109760","2"
"95036","9"
"7414","2"
"52237","2"
"85172","2"
"94919","4"
"111870","9"
"41743","4"
"56073","2"
"92606","11"
"15743","4"
"21647","4"
"31591","2"
"124500","2"
"99481","4"
"3895","2"
"26626","9"
"125762","2"
"45806","4"
"96328","2"
"86396","2"
"29712","2"
"43193","4"
"16942","2"
"67971","4"
"114257","2"
"125537","2"
"102403","4"
"60526","2"
"35591","10"
"23483","2"
"73062","2"
"6343","2"
"47817","4"
"5345","2"
"110051","2"
"46933","2"
"43012","2"
"82557","4"
"41193","4"
"69952","2"
"18949","4"
"63917","2"
"75567","2"
"91781","2"
"90709","2"
"16098","12"
"108456","2"
"77976","2"
"67604","2"
"72132","4"
"79877","2"
"69197","2"
"118241","3"
"118674","4"
"83756","2"
"101579","4"
"123625","2"
"118082","2"
"117546","10"
"34922","2"
"86225","4"
"101527","2"
"3026","4"
"107860","2"
"56762","10"
"12089","2"
"54769","4"
"8017","9"
"64688","11"
"7882","2"
"30660","2"
"45","2"
"47291","4"
"18937","2"
"54608","2"
"43405","2"
"41118","4"
"102659","2"
"95226","2"
"31120","2"
"37463","2"
"45672","4"
"93975","2"
"120337","4"
"79809","4"
"55467","2"
"114084","2"
"86772","2"
"58587","2"
"101775","2"
"72853","2"
"96796","4"
"54570","2"
"11226","3"
"95542","2"
"71812","2"
"107432","4"
"114873","4"
"86939","2"
"22452","2"
"2813","4"
"114760","4"
"78455","10"
"65180","2"
"15948","2"
"40975","10"
"120605","2"
"14886","4"
"21401","2"
"63892","4"
"30727","4"
"70493","4"
"89459","4"
"120868","3"
"27603","4"
"113264","2"
"120275","2"
"99575","4"
"88481","4"
"28350","2"
"41340","2"
"92155","2"
"94676","2"
"62697","2"
"108524","4"
"93179","4"
"9294","2"
"3682","11"
"4918","4"
"85325","2"
"29512","2"
"90371","2"
"124718","4"
"19019","4"
"90042","4"
"63217","2"
"29320","2"
"118997","4"
"119208","4"
"23507","2"
"123198","2"
"18697","2"
"81193","4"
"17472","2"
"81586","4"
"111901","2"
"97377","2"
"102903","11"
"109583","2"
"92607","2"
"55221","2"
"10791","4"
"8822","4"
"43556","2"
"78331","2"
"7226","2"
"77813","9"
"25999","4"
"40838","2"
"77250","4"
"81783","4"
"98542","2"
"56753","2"
"97335","2"
"122839","3"
"87604","4"
"29275","4"
"15869","2"
"108023","4"
"32343","12"
"64504","2"
"6852","4"
"23446","4"
"79695","2"
"20464","10"
"6748","2"
"62063","9"
"77020","4"
"67030","2"
"111236","2"
"62229","2"
"80828","4"
"6639","2"
"40750","4"
"54226","2"
"57089","4"
"14621","4"
"90079","2"
"38340","4"
"55905","10"
"49946","2"
"47005","4"
"55515","4"
"56674","2"
"71742","2"
"21057","4"
"63165","2"
"18248","2"
"65042","4"
"45443","2"
"22597","4"
"57250","2"
"122873","2"
"53934","2"
"30505","4"
"14798","2"
"64581","4"
"77508","2"
"49279","4"
"73252","2"
"25769","2"
"57793","2"
"86170","2"
"48669","4"
"93075","4"
"82250","4"
"16089","2"
"49095","4"
"13381","9"
"53082","2"
"54490","4"
"20435","4"
"82432","4"
"68957","2"
"17923","4"
"111791","4"
"25055","4"
"58031","2"
"113651","4"
"17730","4"
"96294","2"
"3151","2"
"37545","2"
"19389","4"
"117226","4"
"13665","11"
"452","2"
"15098","4"
"6704","4"
"22282","2"
"11542","6"
"92269","4"
"74334","2"
"40655","4"
"50047","2"
"37010","2"
"90675","2"
"23938","4"
"120401","4"
"8908","2"
"88658","4"
"20313","9"
"68010","10"
"66828","2"
"89433","4"
"74573","2"
"73545","2"
"45205","4"
"73846","2"
"7677","4"
"69298","2"
"89181","4"
"65591","2"
"101015","2"
"123263","2"
"88947","2"
"35768","2"
"45811","4"
"122524","2"
"52539","2"
"116872","2"
"101395","2"
"34971","2"
"123165","2"
"1779","2"
"77878","4"
"60434","2"
"66063","2"
"80756","4"
"13654","2"
"71440","2"
"117540","12"
"89817","10"
"83954","10"
"104488","2"
"29314","4"
"26263","4"
"71001","2"
"78754","2"
"119699","4"
"47334","2"
"124001","2"
"101758","2"
"52119","2"
"44084","2"
"82610","4"
"70458","4"
"42","4"
"14100","2"
"118369","4"
"104327","12"
"39102","4"
"118288","2"
"7042","4"
"88172","11"
"88338","2"
"32018","4"
"71059","4"
"24538","12"
"95514","4"
"83279","2"
"105230","9"
"119149","2"
"52544","5"
"106968","2"
"56824","2"
"19260","4"
"48007","2"
"88345","2"
"27236","2"
"114283","4"
"102356","2"
"59162","2"
"7541","5"
"95369","4"
"43491","2"
"4375","4"
"56268","2"
"106096","2"
"75028","2"
"65849","4"
"11402","4"
"508","10"
"46528","4"
"4285","2"
"21045","10"
"35983","4"
"22947","4"
"97477","2"
"23396","2"
"79085","2"
"84846","2"
"54948","12"
"60448","3"
"42478","2"
"35024","2"
"76735","2"
"57466","4"
"75437","2"
"38099","2"
"76959","4"
"83967","4"
"105583","2"
"85931","12"
"75669","4"
"2861","2"
"32605","4"
"81189","7"
"35930","4"
"124955","4"
"55979","2"
"120789","2"
"42563","11"
"34537","5"
"76142","2"
"22636","2"
"3587","4"
"24787","2"
"22701","2"
"109961","11"
"35515","9"
"77079","4"
"63846","4"
"2250","4"
"28341","2"
"25845","2"
"92672","4"
"41971","2"
"71552","2"
"53327","2"
"60220","4"
"103556","2"
"5239","9"
"24716","2"
"11289","2"
"13102","2"
"43234","4"
"90466","3"
"24229","2"
"101135","10"
"1827","10"
"103139","10"
"28284","9"
"6618","2"
"15308","2"
"119660","2"
"89981","2"
"20060","2"
"118849","2"
"24573","4"
"59687","2"
"61161","4"
"17223","2"
"107964","9"
"23593","2"
"94565","2"
"123321","4"
"74851","2"
"120702","2"
"49343","2"
"9339","4"
"4411","2"
"29177","2"
"80711","4"
"59816","9"
"40654","2"
"57848","4"
"88099","4"
"15954","13"
"71559","4"
"108074","4"
"5283","3"
"113453","2"
"34428","10"
"125237","2"
"20657","2"
"56279","4"
"923","2"
"76520","2"
"111228","2"
"116512","4"
"58754","2"
"10465","6"
"37503","4"
"21454","10"
"10323","2"
"124017","2"
"53615","2"
"94045","2"
"84098","4"
"5193","4"
"85185","4"
"28213","2"
"58878","2"
"60200","2"
"16582","2"
"62701","4"
"99932","4"
"81295","2"
"15526","4"
"122691","2"
"54051","4"
"83077","2"
"3109","2"
"39872","2"
"114615","2"
"113197","4"
"89334","9"
"114846","2"
"59554","2"
"90064","4"
"88285","4"
"122350","2"
"48552","2"
"75339","4"
"47737","2"
"79127","2"
"102334","2"
"21680","2"
"23010","4"
"5054","2"
"44063","2"
"123092","4"
"112629","2"
"34666","2"
"5172","10"
"40302","4"
"36727","4"
"52207","4"
"15643","2"
"85907","4"
"73008","11"
"56892","2"
"36679","4"
"74344","4"
"79079","4"
"4541","5"
"29576","4"
"47558","4"
"22076","4"
"54010","4"
"68563","11"
"18000","2"
"71094","2"
"114976","4"
"5761","2"
"118650","4"
"84634","2"
"99993","2"
"57845","9"
"22011","2"
"90949","4"
"72784","2"
"18536","2"
"10251","4"
"12508","2"
"108440","2"
"40345","2"
"21609","2"
"21623","4"
"7506","4"
"112371","11"
"87317","4"
"584","2"
"122742","2"
"40571","2"
"58734","4"
"43842","4"
"105348","4"
"106596","2"
"19448","4"
"64553","6"
"69267","2"
"80960","4"
"116309","4"
"5987","4"
"96746","3"
"35854","2"
"31898","4"
"18641","2"
"19005","2"
"3234","4"
"12200","2"
"104829","4"
"80928","4"
"121768","2"
"9079","4"
"124206","4"
"50299","4"
"32161","5"
"97935","2"
"125079","4"
"92175","2"
"94911","4"
"45427","2"
"36555","2"
"31061","6"
"21229","2"
"63528","2"
"47440","4"
"86924","2"
"26041","2"
"87519","2"
"8702","4"
"56525","4"
"22332","2"
"118441","2"
"64692","4"
"55593","2"
"107719","2"
"114095","2"
"118894","2"
"739","4"
"119894","2"
"95512","2"
"53493","2"
"118532","2"
"13951","2"
"99313","2"
"57744","2"
"713","4"
"59394","4"
"113217","4"
"44051","10"
"3083","9"
"124563","2"
"49385","4"
"104656","4"
"42653","3"
"52681","2"
"107249","2"
"118227","2"
"99910","4"
"57229","4"
"31153","2"
"16747","2"
"101016","2"
"115976","2"
"47340","2"
"67854","4"
"64186","4"
"39074","2"
"62319","2"
"41957","13"
"6299","2"
"7162","2"
"44191","2"
"122659","2"
"6560","4"
"71954","2"
"9136","2"
"82280","2"
"47511","2"
"122835","2"
"117629","4"
"77043","2"
"68613","2"
"71856","2"
"79436","2"
"76397","4"
"99568","2"
"56835","4"
"109644","11"
"117712","4"
"92224","2"
"27164","4"
"55988","2"
"40575","2"
"88897","2"
"86011","2"
"93478","4"
"7587","4"
"121223","2"
"9654","2"
"103320","4"
"42208","12"
"90493","4"
"81574","2"
"4818","4"
"26355","10"
"53770","2"
"43721","2"
"54711","2"
"24389","2"
"20434","4"
"65244","2"
"81715","2"
"90920","2"
"29431","4"
"114293","4"
"55301","2"
"21069","2"
"82259","2"
"49383","10"
"103078","4"
"3300","4"
"9063","2"
"12512","11"
"121511","2"
"97635","2"
"87288","4"
"33872","2"
"8402","4"
"33243","2"
"93919","2"
"87529","2"
"55075","2"
"55425","4"
"85393","2"
"1184","4"
"6003","4"
"49552","9"
"108568","2"
"25467","2"
"5275","2"
"104793","4"
"86858","2"
"61768","2"
"32084","3"
"29907","3"
"16841","2"
"121954","2"
"3065","2"
"115599","11"
"40543","4"
"82923","2"
"48860","2"
"86299","2"
"31900","4"
"124195","2"
"54588","11"
"115814","2"
"109435","6"
"78896","2"
"121765","2"
"38906","4"
"103572","2"
"80475","2"
"94970","4"
"57872","2"
"41270","4"
"74188","2"
"125010","2"
"22292","4"
"34237","4"
"124232","3"
"94478","2"
"95613","3"
"57751","4"
"10657","2"
"61259","4"
"69616","2"
"79216","4"
"71079","2"
"41682","2"
"1563","2"
"102774","2"
"90614","2"
"113573","4"
"40480","10"
"113919","4"
"9515","4"
"57413","4"
"12393","2"
"7490","11"
"57109","2"
"42306","2"
"45519","2"
"125761","10"
"62769","4"
"52188","2"
"98097","4"
"24004","4"
"51137","2"
"47819","10"
"30069","2"
"78172","2"
"72887","4"
"54752","11"
"51701","2"
"75961","9"
"16383","2"
"1766","2"
"27144","2"
"47510","2"
"124420","2"
"23879","4"
"102366","4"
"99929","2"
"100701","2"
"5972","4"
"40331","4"
"105799","4"
"54661","13"
"80096","2"
"124334","4"
"120814","4"
"2112","2"
"39356","4"
"4215","2"
"46066","2"
"92881","2"
"25047","2"
"125926","2"
"30884","2"
"92659","4"
"68377","4"
"104005","2"
"85162","2"
"83904","2"
"110182","11"
"44514","3"
"46872","12"
"99442","2"
"35163","2"
"57773","4"
"118675","2"
"17190","4"
"59307","2"
"35762","4"
"15579","10"
"119242","2"
"80592","2"
"10040","2"
"19951","10"
"24819","4"
"92917","2"
"109787","4"
"29652","2"
"17667","2"
"72383","2"
"82124","2"
"120668","4"
"16392","10"
"10141","4"
"42180","4"
"47707","2"
"80804","2"
"45731","2"
"118628","4"
"28829","2"
"33551","2"
"26549","4"
"66773","3"
"29766","2"
"101371","4"
"95334","4"
"23958","4"
"84268","2"
"51233","2"
"105605","2"
"50937","9"
"66845","4"
"15265","2"
"92809","9"
"26789","2"
"30213","2"
"7896","2"
"51241","4"
"118584","2"
"33119","2"
"25843","2"
"59299","11"
"45001","2"
"88256","2"
"97719","2"
"51758","4"
"101003","4"
"75238","10"
"55673","4"
"112980","2"
"56340","4"
"32335","2"
"73528","2"
"36843","2"
"67665","4"
"109930","4"
"41705","4"
"31054","2"
"2062","4"
"32075","2"
"81133","4"
"118276","2"
"16161","2"
"20301","2"
"35785","10"
"72860","2"
"762","4"
"65935","2"
"67080","4"
"20527","2"
"22362","4"
"98105","9"
"49353","11"
"118102","4"
"52716","2"
"113146","10"
"48152","2"
"44731","2"
"107121","2"
"6994","3"
"90337","4"
"103938","10"
"94589","4"
"75922","2"
"76186","2"
"10750","4"
"24091","4"
"64009","11"
"93763","4"
"24404","2"
"106907","4"
"54288","2"
"74955","2"
"91585","2"
"123355","2"
"71983","4"
"57783","2"
"81536","4"
"115597","2"
"74080","4"
"66179","4"
"92513","2"
"60864","4"
"113088","4"
"45388","10"
"12351","2"
"7275","4"
"120393","2"
"79534","2"
"53551","11"
"17278","2"
"100833","2"
"35447","2"
"120850","4"
"15470","2"
"105308","2"
"117797","2"
"13145","2"
"22595","4"
"125129","2"
"5549","2"
"119854","2"
"67907","4"
"39178","2"
"9304","2"
"30635","2"
"80461","4"
"107731","2"
"89262","2"
"16508","2"
"104118","4"
"1300","2"
"121188","4"
"95489","4"
"21186","2"
"29384","2"
"114278","11"
"71420","4"
"102502","2"
"123727","2"
"35654","12"
"7222","2"
"108303","4"
"56354","4"
"53002","4"
"105020","2"
"43507","4"
"59465","2"
"98829","2"
"50606","4"
"9639","2"
"50281","4"
"84485","2"
"73258","10"
"121473","4"
"62221","6"
"11712","2"
"44184","10"
"113053","11"
"59500","4"
"103251","4"
"13165","2"
"65771","4"
"11853","5"
"28136","2"
"69412","4"
"120542","4"
"119342","4"
"8032","2"
"90494","2"
"123270","4"
"106872","3"
"41828","4"
"17909","2"
"121072","2"
"105394","4"
"48140","11"
"114832","3"
"20512","11"
"117968","2"
"73277","4"
"10984","2"
"62939","2"
"80363","2"
"107162","10"
"97294","4"
"69348","4"
"57657","2"
"107704","2"
"117134","2"
"101729","4"
"92256","2"
"6804","4"
"31175","3"
"77943","2"
"24780","2"
"20967","2"
"65830","2"
"75732","4"
"25057","4"
"109355","10"
"108945","2"
"84243","2"
"67068","4"
"89113","10"
"18511","4"
"65211","9"
"31986","4"
"105456","4"
"12609","9"
"96434","2"
"91694","11"
"71520","3"
"18341","4"
"95862","3"
"44275","2"
"38714","4"
"26877","2"
"88861","10"
"16899","2"
"17902","2"
"118594","2"
"106175","2"
"104607","2"
"3479","4"
"37021","2"
"82065","2"
"49724","2"
"38363","2"
"30404","2"
"106806","4"
"16422","4"
"42997","2"
"112272","2"
"120080","2"
"52338","4"
"79970","4"
"9235","2"
"58919","2"
"104983","4"
"23474","4"
"9254","4"
"112570","4"
"36073","2"
"2780","3"
"72546","2"
"94245","2"
"16488","4"
"78459","2"
"30496","4"
"102209","2"
"7515","4"
"103044","2"
"28163","2"
"97547","2"
"72322","4"
"1309","4"
"82108","4"
"92003","2"
"112318","11"
"54477","2"
"102734","4"
"72572","2"
"29105","2"
"14481","4"
"114459","2"
"106971","9"
"48652","2"
"95971","4"
"125911","2"
"604","10"
"61050","4"
"91596","4"
"105701","2"
"56144","2"
"6114","2"
"102008","2"
"50815","4"
"6054","2"
"110869","2"
"65825","4"
"26087","2"
"45484","2"
"114097","11"
"17934","4"
"87073","2"
"86473","2"
"20130","2"
"35607","2"
"117742","2"
"101760","11"
"21679","4"
"92382","12"
"3108","2"
"100899","2"
"112590","2"
"86135","4"
"107938","2"
"48110","4"
"69950","2"
"20571","2"
"74949","4"
"99657","2"
"65616","4"
"27740","4"
"73164","4"
"38338","4"
"29850","2"
"37458","4"
"65123","2"
"56368","2"
"18789","2"
"62145","4"
"31191","2"
"64438","4"
"108434","2"
"51567","2"
"74456","2"
"5390","2"
"50306","4"
"17316","2"
"123545","2"
"28990","2"
"11603","2"
"6990","2"
"6745","4"
"21821","2"
"60861","2"
"91507","2"
"28145","4"
"102519","2"
"57365","10"
"13224","2"
"94327","4"
"10354","4"
"105175","4"
"109796","3"
"87026","4"
"122308","2"
"71733","4"
"83744","4"
"8097","2"
"119405","4"
"101054","11"
"93307","4"
"77963","4"
"80968","2"
"98321","3"
"115227","2"
"48941","9"
"96625","4"
"62813","2"
"44680","2"
"31220","9"
"79423","4"
"15652","2"
"78721","9"
"110203","10"
"87201","4"
"46179","2"
"118346","2"
"98942","2"
"9403","4"
"8335","4"
"69445","4"
"99292","10"
"4162","4"
"37541","4"
"124156","2"
"3914","2"
"30449","5"
"46195","2"
"5294","2"
"17558","2"
"87214","2"
"92404","2"
"71984","4"
"23000","2"
"39184","5"
"83913","2"
"40361","2"
"41599","4"
"57629","4"
"111954","4"
"51893","2"
"93557","4"
"41970","13"
"58557","4"
"118278","4"
"103716","4"
"17150","4"
"36013","4"
"42085","2"
"89127","4"
"96146","4"
"77272","2"
"51110","2"
"50132","2"
"117164","4"
"4949","4"
"53455","2"
"103626","4"
"119230","2"
"38564","4"
"119628","2"
"113143","2"
"66362","2"
"104183","4"
"54250","2"
"20174","2"
"40465","9"
"81341","2"
"37359","2"
"54635","3"
"5017","4"
"116843","2"
"62420","2"
"56695","2"
"100072","2"
"34431","4"
"29485","2"
"27265","4"
"37606","2"
"45606","4"
"64872","2"
"70941","2"
"74569","4"
"42354","2"
"58506","2"
"73540","2"
"25909","2"
"119752","2"
"6283","2"
"67148","2"
"42762","4"
"80745","2"
"111058","2"
"99397","4"
"82357","2"
"10982","2"
"24918","2"
"5763","2"
"56703","2"
"103588","4"
"34321","2"
"27075","2"
"98013","4"
"56450","2"
"123226","12"
"123793","4"
"17965","2"
"122336","3"
"73432","4"
"93107","4"
"28229","10"
"89540","2"
"30933","4"
"49146","2"
"12624","4"
"3341","4"
"89552","2"
"38296","2"
"99503","2"
"6014","2"
"92238","4"
"68363","2"
"61845","2"
"19720","4"
"38017","11"
"35030","13"
"8972","2"
"54951","4"
"7535","2"
"63943","10"
"82499","4"
"51253","3"
"117448","2"
"114814","12"
"1267","4"
"94849","4"
"80571","2"
"45162","2"
"47467","2"
"4096","2"
"115084","2"
"25271","4"
"46897","2"
"81558","4"
"12468","2"
"121186","4"
"92207","4"
"41304","12"
"26124","4"
"2953","2"
"49762","2"
"32804","4"
"120667","4"
"124122","2"
"71912","10"
"23782","4"
"117018","4"
"37398","2"
"31428","4"
"119101","2"
"84542","2"
"84375","4"
"122254","11"
"48037","2"
"107890","4"
"84199","2"
"67605","2"
"124709","4"
"99077","2"
"77024","2"
"115141","2"
"5575","2"
"27049","2"
"95109","4"
"46344","2"
"116759","2"
"97537","4"
"13051","2"
"951","2"
"70468","2"
"60475","4"
"98844","10"
"106877","2"
"853","4"
"115125","4"
"99454","9"
"6314","2"
"67879","2"
"107485","4"
"6615","2"
"74887","3"
"27418","4"
"21015","2"
"103526","2"
"64336","11"
"123842","2"
"7538","2"
"61754","2"
"53261","2"
"62543","2"
"58210","2"
"12440","10"
"98471","2"
"107392","2"
"57591","2"
"47018","12"
"26794","2"
"21910","2"
"56031","4"
"54475","4"
"14515","2"
"55216","2"
"110578","2"
"106077","2"
"11383","2"
"62040","4"
"98216","4"
"14141","2"
"11478","2"
"82085","3"
"66268","4"
"34687","2"
"114825","4"
"59122","2"
"9249","4"
"37641","4"
"119232","4"
"49519","4"
"32583","2"
"57753","2"
"12088","4"
"39524","4"
"41324","4"
"50122","2"
"17812","2"
"70697","4"
"23416","2"
"92100","4"
"1426","6"
"41250","2"
"109751","2"
"103406","9"
"37406","4"
"45266","2"
"24558","10"
"23913","9"
"84135","2"
"43639","4"
"70373","2"
"95983","4"
"91824","2"
"99222","4"
"2382","4"
"97374","2"
"23615","10"
"97572","2"
"33696","4"
"99061","2"
"88882","2"
"27223","2"
"104658","5"
"35316","2"
"567","2"
"121086","2"
"24412","2"
"21342","2"
"52873","4"
"12136","4"
"50273","13"
"124552","2"
"60136","4"
"84638","2"
"75965","2"
"76898","10"
"63381","2"
"47895","2"
"110790","2"
"44726","2"
"98945","4"
"16491","4"
"6640","4"
"47465","4"
"99355","9"
"72213","2"
"125715","4"
"73932","4"
"25715","2"
"5539","2"
"67415","4"
"17598","2"
"77306","2"
"66128","2"
"55534","2"
"8627","4"
"8642","10"
"107382","4"
"28639","2"
"7840","5"
"120602","4"
"32421","10"
"109398","11"
"23986","4"
"49632","4"
"39523","4"
"76178","2"
"20404","4"
"26282","2"
"23111","10"
"41741","2"
"49391","2"
"11668","4"
"71110","4"
"98645","2"
"3748","2"
"97458","2"
"45221","4"
"103666","2"
"9938","2"
"2761","4"
"31282","4"
"22208","4"
"79028","13"
"25377","4"
"70835","4"
"9593","4"
"4882","2"
"13082","2"
"5232","2"
"23518","4"
"110222","2"
"13190","2"
"54336","4"
"74841","4"
"122717","4"
"58008","4"
"70509","9"
"75325","2"
"16789","4"
"69850","4"
"42143","4"
"108091","4"
"7660","5"
"21507","9"
"41696","2"
"120390","2"
"120150","4"
"874","4"
"90852","2"
"50187","2"
"22750","2"
"45136","2"
"12662","2"
"114624","2"
"25425","2"
"43534","4"
"21635","2"
"101904","2"
"30024","2"
"52610","4"
"125798","4"
"113635","4"
"77996","10"
"120666","4"
"54495","2"
"117852","2"
"124627","4"
"120021","2"
"34216","2"
"74796","10"
"12094","4"
"21881","10"
"15381","2"
"53618","4"
"80221","4"
"9559","4"
"103714","4"
"71653","13"
"56355","2"
"101372","2"
"63980","4"
"107100","2"
"25895","4"
"11730","2"
"14994","2"
"113448","2"
"31785","2"
"76973","10"
"92080","2"
"90366","2"
"56574","4"
"2318","4"
"102191","2"
"2253","4"
"80693","4"
"15536","2"
"94311","4"
"75672","2"
"105347","9"
"57226","2"
"118761","2"
"32641","4"
"70183","2"
"42654","2"
"32989","2"
"58689","4"
"92370","5"
"75885","2"
"22930","4"
"83805","9"
"68158","2"
"72844","4"
"58461","2"
"105630","4"
"114509","2"
"89911","4"
"19336","9"
"70935","2"
"17693","2"
"112760","10"
"39888","4"
"110456","2"
"66527","2"
"19781","9"
"90670","3"
"7054","2"
"39401","4"
"106214","2"
"66524","11"
"125956","2"
"58574","2"
"40329","2"
"56949","2"
"18181","2"
"336","2"
"65395","4"
"97189","2"
"62619","4"
"51503","2"
"111797","2"
"110270","4"
"96206","4"
"75879","2"
"106967","2"
"20173","2"
"121154","11"
"12939","4"
"92558","4"
"103704","4"
"110604","2"
"23699","11"
"102404","10"
"32442","4"
"113370","2"
"34766","12"
"119964","2"
"75412","11"
"84623","2"
"9854","2"
"68141","2"
"70793","2"
"71262","10"
"123416","2"
"72400","2"
"183","2"
"104664","4"
"10604","4"
"116943","9"
"101150","2"
"79707","4"
"57387","9"
"42833","3"
"104166","2"
"14937","2"
"90108","2"
"25347","4"
"96709","12"
"77041","4"
"81997","2"
"8223","2"
"39422","2"
"107020","4"
"56115","2"
"16276","2"
"25747","4"
"89235","4"
"45549","4"
"69177","4"
"115880","4"
"83944","2"
"56088","2"
"50127","4"
"84472","2"
"99387","2"
"97977","2"
"24165","2"
"84431","4"
"41915","4"
"69314","2"
"79566","2"
"47438","4"
"22341","2"
"35258","4"
"105330","2"
"56038","4"
"24930","2"
"1921","2"
"52801","2"
"80902","2"
"59758","4"
"124466","4"
"70419","4"
"97928","4"
"32318","2"
"115652","2"
"68507","6"
"6557","2"
"100734","2"
"64116","2"
"40097","4"
"105933","4"
"45190","2"
"58942","2"
"117994","4"
"85418","4"
"48308","2"
"27497","2"
"61240","4"
"98385","2"
"54918","4"
"122265","11"
"87217","2"
"112445","4"
"72696","2"
"34481","4"
"101552","2"
"27189","4"
"9698","4"
"43084","4"
"5712","4"
"119456","4"
"40539","2"
"89069","2"
"110024","2"
"105747","4"
"71894","4"
"50761","2"
"118930","2"
"119946","4"
"57536","2"
"116829","4"
"91805","2"
"69028","4"
"102446","4"
"74154","2"
"48903","2"
"123112","4"
"72102","10"
"56812","4"
"90437","4"
"39220","2"
"60705","2"
"87864","2"
"17756","2"
"84695","2"
"1507","2"
"22287","4"
"9351","6"
"67321","9"
"3834","4"
"100055","2"
"13137","2"
"19352","2"
"35615","4"
"22523","4"
"76697","4"
"33985","2"
"66450","2"
"25289","2"
"79805","2"
"113396","4"
"81966","4"
"112360","2"
"52315","2"
"25139","4"
"41106","4"
"100075","2"
"22471","2"
"12773","4"
"86302","2"
"76308","4"
"115813","2"
"8053","12"
"93228","2"
"40996","2"
"99768","2"
"37385","4"
"119319","4"
"33573","2"
"34794","2"
"35988","2"
"92481","2"
"62970","2"
"6019","2"
"47524","4"
"89000","2"
"82428","12"
"64048","2"
"27647","4"
"22059","2"
"45158","2"
"112282","3"
"72574","4"
"120357","2"
"35519","2"
"19290","2"
"29170","4"
"110469","2"
"108651","4"
"123144","2"
"68237","4"
"113021","2"
"63624","4"
"96345","11"
"45541","2"
"103184","4"
"57666","9"
"1254","2"
"61528","13"
"54530","2"
"24536","4"
"52317","2"
"84282","4"
"26129","4"
"75154","4"
"3826","2"
"77333","2"
"50056","2"
"124902","2"
"83729","2"
"32950","4"
"81605","2"
"55229","2"
"41660","2"
"36569","2"
"16235","2"
"88620","2"
"25151","2"
"112792","4"
"96578","4"
"9072","2"
"118735","9"
"15358","4"
"71286","2"
"64908","4"
"54179","4"
"111719","4"
"1119","4"
"64818","11"
"21929","4"
"93260","2"
"21922","2"
"4654","4"
"102477","2"
"117703","2"
"53062","4"
"100688","2"
"4256","13"
"84351","2"
"22102","2"
"117992","2"
"61256","2"
"84389","4"
"21353","2"
"123667","2"
"25565","9"
"15229","2"
"45579","4"
"6912","2"
"77966","2"
"32425","11"
"86807","2"
"12717","4"
"37798","2"
"69832","2"
"24224","2"
"105882","2"
"85371","2"
"50795","4"
"36015","4"
"24395","2"
"50444","4"
"51193","2"
"95947","10"
"96017","4"
"27986","2"
"26827","4"
"88416","4"
"108146","4"
"16823","4"
"34455","10"
"27178","2"
"29075","2"
"114771","6"
"102627","2"
"62311","2"
"120153","4"
"77418","2"
"21109","4"
"64465","2"
"122168","2"
"51916","2"
"117442","2"
"20302","2"
"101320","4"
"46867","2"
"11970","4"
"83315","4"
"120958","4"
"88978","2"
"13620","4"
"69254","4"
"86499","4"
"29636","2"
"86480","4"
"72700","4"
"27246","11"
"111425","2"
"80839","4"
"115970","4"
"62834","4"
"116791","2"
"123715","2"
"89526","4"
"72754","4"
"59976","2"
"36642","2"
"62295","2"
"65257","2"
"110596","2"
"113948","4"
"102057","2"
"72435","4"
"22278","2"
"107512","2"
"56100","2"
"94820","2"
"72503","2"
"98248","7"
"16872","4"
"30373","4"
"59968","2"
"22410","2"
"94648","4"
"102387","2"
"71597","4"
"116119","4"
"110554","11"
"118706","4"
"66165","2"
"119207","2"
"89240","4"
"32325","2"
"72985","2"
"33506","2"
"113058","2"
"53494","2"
"35783","2"
"45912","2"
"71871","4"
"95154","2"
"23306","4"
"37288","9"
"11441","11"
"19332","4"
"5197","2"
"97163","2"
"76997","2"
"96307","2"
"74476","4"
"85068","2"
"18929","4"
"99336","2"
"114290","4"
"86551","3"
"83668","2"
"66100","10"
"101280","2"
"53598","2"
"42569","2"
"32046","2"
"60075","2"
"55477","4"
"42954","2"
"13212","2"
"64362","4"
"76016","2"
"36263","2"
"56387","2"
"29303","11"
"10189","2"
"54217","2"
"38345","2"
"101243","2"
"67868","4"
"9379","2"
"17459","4"
"30915","9"
"59245","2"
"59291","4"
"50724","2"
"61516","4"
"37495","2"
"14152","2"
"100002","4"
"38959","2"
"36857","2"
"4889","2"
"101089","10"
"60466","2"
"7104","2"
"57427","2"
"110025","4"
"33934","4"
"91789","2"
"49562","2"
"88295","2"
"80838","2"
"25935","2"
"52293","2"
"33873","4"
"108464","3"
"58888","2"
"42974","4"
"75651","2"
"31151","4"
"121533","2"
"80486","2"
